证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额
AUTD,黄金T+D,2020-11-17 12:35:00,395.0000,395.2000,394.9200,394.9800,-0.1600,-0.0405,280,"110,612,520"
AUTD,黄金T+D,2020-11-17 12:40:00,394.9800,395.2200,394.9500,395.1200,0.1400,0.0354,182,"71,902,620"
AUTD,黄金T+D,2020-11-17 12:45:00,395.1200,395.1600,394.8200,395.0500,-0.0700,-0.0177,194,"76,630,780"
AUTD,黄金T+D,2020-11-17 12:50:00,394.9700,395.2000,394.9700,395.2000,0.1500,0.0380,126,"49,780,220"
AUTD,黄金T+D,2020-11-17 12:55:00,395.1300,395.3500,395.0400,395.2800,0.0800,0.0202,120,"47,432,540"
AUTD,黄金T+D,2020-11-17 13:00:00,395.3000,395.3300,395.2000,395.2000,-0.0800,-0.0202,26,"10,277,960"
AUTD,黄金T+D,2020-11-17 13:05:00,395.2000,395.3100,395.0900,395.1300,-0.0700,-0.0177,66,"26,084,240"
AUTD,黄金T+D,2020-11-17 13:10:00,395.2700,395.2800,395.0400,395.1900,0.0600,0.0152,184,"72,707,780"
AUTD,黄金T+D,2020-11-17 13:15:00,395.1900,395.2500,395.0400,395.0400,-0.1500,-0.0380,108,"42,677,100"
AUTD,黄金T+D,2020-11-17 13:20:00,395.0500,395.2400,395.0000,395.0900,0.0500,0.0127,84,"33,190,120"
AUTD,黄金T+D,2020-11-17 13:25:00,395.0100,395.0900,394.9400,394.9600,-0.1300,-0.0329,82,"32,390,640"
AUTD,黄金T+D,2020-11-17 13:30:00,394.9600,395.0000,394.8500,394.9400,-0.0200,-0.0051,102,"40,282,160"
AUTD,黄金T+D,2020-11-17 13:35:00,394.9400,394.9400,394.1800,394.5500,-0.3900,-0.0988,"1,016","400,831,360"
AUTD,黄金T+D,2020-11-17 13:40:00,394.5600,394.7400,394.5000,394.7000,0.1500,0.0380,502,"198,101,740"
AUTD,黄金T+D,2020-11-17 13:45:00,394.7000,394.8000,394.3500,394.5100,-0.1900,-0.0481,520,"205,195,660"
AUTD,黄金T+D,2020-11-17 13:50:00,394.4500,394.5500,394.3300,394.5500,0.0400,0.0101,596,"235,076,140"
AUTD,黄金T+D,2020-11-17 13:55:00,394.5000,394.5500,394.4100,394.5300,-0.0200,-0.0051,394,"155,436,740"
AUTD,黄金T+D,2020-11-17 14:00:00,394.5300,394.5800,394.4700,394.5000,-0.0300,-0.0076,644,"254,071,840"
AUTD,黄金T+D,2020-11-17 14:05:00,394.5000,394.5000,394.4500,394.4600,-0.0400,-0.0101,236,"93,096,640"
AUTD,黄金T+D,2020-11-17 14:10:00,394.4900,394.4900,394.2900,394.3500,-0.1100,-0.0279,768,"302,846,048"
AUTD,黄金T+D,2020-11-17 14:15:00,394.3100,394.4500,394.2000,394.4500,0.1000,0.0254,380,"149,853,140"
AUTD,黄金T+D,2020-11-17 14:20:00,394.4500,394.6400,394.4500,394.5200,0.0700,0.0177,"1,058","417,463,744"
AUTD,黄金T+D,2020-11-17 14:25:00,394.5400,394.8000,394.5200,394.8000,0.2800,0.0710,984,"388,359,440"
AUTD,黄金T+D,2020-11-17 14:30:00,394.8500,394.9800,394.8000,394.9300,0.1300,0.0329,"1,226","484,142,592"
AUTD,黄金T+D,2020-11-17 14:35:00,394.9500,395.0300,394.9000,394.9700,0.0400,0.0101,620,"244,887,380"
AUTD,黄金T+D,2020-11-17 14:40:00,394.9700,395.0300,394.8800,394.8800,-0.0900,-0.0228,856,"338,097,296"
AUTD,黄金T+D,2020-11-17 14:45:00,394.8700,394.9000,394.7000,394.8900,0.0100,0.0025,636,"251,108,940"
AUTD,黄金T+D,2020-11-17 14:50:00,394.8900,394.9500,394.8200,394.9000,0.0100,0.0025,860,"339,614,096"
AUTD,黄金T+D,2020-11-17 14:55:00,394.9000,394.9500,394.8000,394.8200,-0.0800,-0.0203,264,"104,255,380"
AUTD,黄金T+D,2020-11-17 15:00:00,394.8000,395.1000,394.7900,394.9600,0.1400,0.0355,526,"207,738,620"
AUTD,黄金T+D,2020-11-17 15:05:00,395.0200,395.0200,394.8100,394.9400,-0.0200,-0.0051,226,"89,256,320"
AUTD,黄金T+D,2020-11-17 15:10:00,394.9400,395.1000,394.9400,395.0600,0.1200,0.0304,488,"192,776,600"
AUTD,黄金T+D,2020-11-17 15:15:00,395.0500,395.0700,394.9000,394.9000,-0.1600,-0.0405,170,"67,145,900"
AUTD,黄金T+D,2020-11-17 15:20:00,395.0000,395.0000,394.8000,394.8000,-0.1000,-0.0253,148,"58,439,740"
AUTD,黄金T+D,2020-11-17 15:25:00,394.9500,394.9500,394.8000,394.8000,0.0000,0.0000,246,"97,135,380"
AUTD,黄金T+D,2020-11-17 15:30:00,394.8100,395.0000,394.8000,394.8400,0.0400,0.0101,276,"108,991,800"
AUTD,黄金T+D,2020-11-17 20:05:00,394.5200,395.1900,394.5200,394.6800,-0.1600,-0.0405,250,"98,690,320"
AUTD,黄金T+D,2020-11-17 20:10:00,394.6500,394.9100,394.6200,394.9000,0.2200,0.0557,172,"67,889,760"
AUTD,黄金T+D,2020-11-17 20:15:00,394.9100,395.0600,394.8200,394.9000,0.0000,0.0000,164,"64,768,600"
AUTD,黄金T+D,2020-11-17 20:20:00,394.8600,395.1100,394.8100,395.0000,0.1000,0.0253,160,"63,189,600"
AUTD,黄金T+D,2020-11-17 20:25:00,395.0400,395.3500,395.0000,395.1500,0.1500,0.0380,390,"154,135,920"
AUTD,黄金T+D,2020-11-17 20:30:00,395.1400,395.1400,394.8800,395.1400,-0.0100,-0.0025,180,"71,102,960"
AUTD,黄金T+D,2020-11-17 20:35:00,395.1400,395.1400,394.8900,394.9500,-0.1900,-0.0481,68,"26,861,160"
AUTD,黄金T+D,2020-11-17 20:40:00,395.0000,395.0100,394.7800,394.7800,-0.1700,-0.0430,118,"46,595,340"
AUTD,黄金T+D,2020-11-17 20:45:00,394.7800,394.8100,394.6000,394.6100,-0.1700,-0.0431,294,"116,037,480"
AUTD,黄金T+D,2020-11-17 20:50:00,394.7100,394.7100,394.6000,394.6100,0.0000,0.0000,118,"46,569,560"
AUTD,黄金T+D,2020-11-17 20:55:00,394.6100,394.8600,394.6000,394.7000,0.0900,0.0228,56,"22,102,940"
AUTD,黄金T+D,2020-11-17 21:00:00,394.7600,394.7900,394.6600,394.7000,0.0000,0.0000,68,"26,842,700"
AUTD,黄金T+D,2020-11-17 21:05:00,394.7300,395.0800,394.4300,394.6200,-0.0800,-0.0203,466,"183,952,580"
AUTD,黄金T+D,2020-11-17 21:10:00,394.6900,394.7300,394.5000,394.6200,0.0000,0.0000,82,"32,356,600"
AUTD,黄金T+D,2020-11-17 21:15:00,394.5300,394.9100,394.5000,394.8600,0.2400,0.0608,152,"60,001,380"
AUTD,黄金T+D,2020-11-17 21:20:00,394.8200,395.0800,394.8200,395.0200,0.1600,0.0405,100,"39,496,060"
AUTD,黄金T+D,2020-11-17 21:25:00,395.0900,395.3000,394.9600,395.1200,0.1000,0.0253,362,"143,056,960"
AUTD,黄金T+D,2020-11-17 21:30:00,395.1200,395.2300,394.9600,395.2000,0.0800,0.0203,84,"33,187,660"
AUTD,黄金T+D,2020-11-17 21:35:00,395.0200,395.4300,395.0200,395.1500,-0.0500,-0.0127,186,"73,524,380"
AUTD,黄金T+D,2020-11-17 21:40:00,395.1200,395.2000,394.8400,395.2000,0.0500,0.0127,70,"27,649,540"
AUTD,黄金T+D,2020-11-17 21:45:00,395.2000,395.4900,395.1500,395.4900,0.2900,0.0734,108,"42,699,340"
AUTD,黄金T+D,2020-11-17 21:50:00,395.3700,395.8800,395.3200,395.8600,0.3700,0.0936,268,"106,027,860"
AUTD,黄金T+D,2020-11-17 21:55:00,395.9000,396.0000,395.6600,395.8200,-0.0400,-0.0101,960,"380,078,720"
AUTD,黄金T+D,2020-11-17 22:00:00,395.7400,395.8600,395.6700,395.7800,-0.0400,-0.0101,120,"47,490,600"
AUTD,黄金T+D,2020-11-17 22:05:00,395.7200,395.9900,395.6000,395.6000,-0.1800,-0.0455,130,"51,459,540"
AUTD,黄金T+D,2020-11-17 22:10:00,395.6100,395.7000,395.3100,395.5200,-0.0800,-0.0202,104,"41,130,400"
AUTD,黄金T+D,2020-11-17 22:15:00,395.4300,395.4300,395.3200,395.3300,-0.1900,-0.0480,44,"17,395,560"
AUTD,黄金T+D,2020-11-17 22:20:00,395.3300,395.4300,395.0100,395.3500,0.0200,0.0051,60,"23,716,340"
AUTD,黄金T+D,2020-11-17 22:25:00,395.4600,395.4600,394.8700,395.0400,-0.3100,-0.0784,136,"53,722,000"
AUTD,黄金T+D,2020-11-17 22:30:00,395.0400,395.3000,395.0400,395.2700,0.2300,0.0582,98,"38,731,700"
AUTD,黄金T+D,2020-11-17 22:35:00,395.2900,395.4300,395.1000,395.1000,-0.1700,-0.0430,48,"18,973,860"
AUTD,黄金T+D,2020-11-17 22:40:00,395.0400,395.0400,394.6600,394.9400,-0.1600,-0.0405,110,"43,440,360"
AUTD,黄金T+D,2020-11-17 22:45:00,394.8100,395.3100,394.7700,395.3100,0.3700,0.0937,122,"48,196,180"
AUTD,黄金T+D,2020-11-17 22:50:00,395.3100,395.5200,395.1500,395.4800,0.1700,0.0430,54,"21,349,560"
AUTD,黄金T+D,2020-11-17 22:55:00,395.5200,395.5500,395.2800,395.4200,-0.0600,-0.0152,144,"56,939,700"
AUTD,黄金T+D,2020-11-17 23:00:00,395.3900,395.5000,395.1700,395.3500,-0.0700,-0.0177,156,"61,682,240"
AUTD,黄金T+D,2020-11-17 23:05:00,395.3500,395.4100,395.2700,395.2700,-0.0800,-0.0202,50,"19,765,580"
AUTD,黄金T+D,2020-11-17 23:10:00,395.2700,395.3100,394.9000,394.9700,-0.3000,-0.0759,60,"23,703,140"
AUTD,黄金T+D,2020-11-17 23:15:00,394.8500,395.1600,394.8500,395.0000,0.0300,0.0076,52,"20,541,000"
AUTD,黄金T+D,2020-11-17 23:20:00,394.8800,395.0000,394.8000,394.8500,-0.1500,-0.0380,98,"38,698,380"
AUTD,黄金T+D,2020-11-17 23:25:00,394.9000,395.0700,394.8000,395.0700,0.2200,0.0557,36,"14,216,360"
AUTD,黄金T+D,2020-11-17 23:30:00,395.0500,395.0500,394.6800,394.8600,-0.2100,-0.0532,22,"8,686,100"
AUTD,黄金T+D,2020-11-17 23:35:00,394.8800,394.8800,394.5300,394.7600,-0.1000,-0.0253,102,"40,252,000"
AUTD,黄金T+D,2020-11-17 23:40:00,394.7600,394.9200,394.7200,394.9200,0.1600,0.0405,6,"2,368,800"
AUTD,黄金T+D,2020-11-17 23:45:00,394.7800,394.9400,394.7800,394.8400,-0.0800,-0.0203,24,"9,475,600"
AUTD,黄金T+D,2020-11-17 23:50:00,394.8400,395.0800,394.8400,395.0700,0.2300,0.0583,14,"5,529,760"
AUTD,黄金T+D,2020-11-17 23:55:00,394.9100,395.0800,394.9100,395.0800,0.0100,0.0025,4,"1,579,980"
AUTD,黄金T+D,2020-11-18 00:00:00,395.0800,395.0800,394.9500,394.9500,-0.1300,-0.0329,8,"3,159,860"
AUTD,黄金T+D,2020-11-18 00:05:00,394.9500,395.0600,394.9300,394.9400,-0.0100,-0.0025,134,"52,927,120"
AUTD,黄金T+D,2020-11-18 00:10:00,394.9400,394.9900,394.9400,394.9900,0.0500,0.0127,10,"3,949,760"
AUTD,黄金T+D,2020-11-18 00:15:00,394.9900,394.9900,394.9900,394.9900,0.0000,0.0000,2,"789,980"
AUTD,黄金T+D,2020-11-18 00:20:00,394.9400,394.9400,394.6600,394.6600,-0.3300,-0.0835,8,"3,158,400"
AUTD,黄金T+D,2020-11-18 00:25:00,394.6600,394.9000,394.6600,394.9000,0.2400,0.0608,18,"7,106,560"
AUTD,黄金T+D,2020-11-18 00:30:00,394.9000,394.9000,394.9000,394.9000,0.0000,0.0000,0,0
AUTD,黄金T+D,2020-11-18 00:35:00,394.9000,394.9000,394.9000,394.9000,0.0000,0.0000,0,0
AUTD,黄金T+D,2020-11-18 00:40:00,394.9000,394.9000,394.8500,394.8500,-0.0500,-0.0127,4,"1,579,460"
AUTD,黄金T+D,2020-11-18 00:45:00,394.7400,394.8100,394.7400,394.8100,-0.0400,-0.0101,6,"2,368,600"
AUTD,黄金T+D,2020-11-18 00:50:00,394.7400,394.7400,394.6700,394.6700,-0.1400,-0.0355,4,"1,578,820"
AUTD,黄金T+D,2020-11-18 00:55:00,394.6700,394.7800,394.6700,394.6800,0.0100,0.0025,6,"2,368,480"
AUTD,黄金T+D,2020-11-18 01:00:00,394.6800,394.6900,394.6800,394.6900,0.0100,0.0025,10,"3,946,900"
AUTD,黄金T+D,2020-11-18 01:05:00,394.6500,394.7300,394.6000,394.6000,-0.0900,-0.0228,36,"14,207,600"
AUTD,黄金T+D,2020-11-18 01:10:00,394.6000,394.6000,394.5300,394.5300,-0.0700,-0.0177,14,"5,524,060"
AUTD,黄金T+D,2020-11-18 01:15:00,394.5300,394.6200,394.4200,394.4200,-0.1100,-0.0279,126,"49,706,280"
AUTD,黄金T+D,2020-11-18 01:20:00,394.5900,394.6800,394.4800,394.6600,0.2400,0.0608,20,"7,891,760"
AUTD,黄金T+D,2020-11-18 01:25:00,394.6600,394.6600,394.6600,394.6600,0.0000,0.0000,0,0
AUTD,黄金T+D,2020-11-18 01:30:00,394.6600,394.6600,394.6600,394.6600,0.0000,0.0000,0,0
AUTD,黄金T+D,2020-11-18 01:35:00,394.6000,394.6000,394.6000,394.6000,-0.0600,-0.0152,2,"789,200"
AUTD,黄金T+D,2020-11-18 01:40:00,394.7700,394.7700,394.7700,394.7700,0.1700,0.0431,6,"2,368,620"
AUTD,黄金T+D,2020-11-18 01:45:00,394.7700,394.7900,394.7700,394.7900,0.0200,0.0051,2,"789,580"
AUTD,黄金T+D,2020-11-18 01:50:00,394.7900,394.7900,394.6500,394.6500,-0.1400,-0.0355,6,"2,368,440"
AUTD,黄金T+D,2020-11-18 01:55:00,394.6500,394.6500,394.6500,394.6500,0.0000,0.0000,0,0
AUTD,黄金T+D,2020-11-18 02:00:00,394.6500,394.8200,394.6300,394.6300,-0.0200,-0.0051,8,"3,157,880"
AUTD,黄金T+D,2020-11-18 02:05:00,394.5800,394.6000,394.5700,394.6000,-0.0300,-0.0076,10,"3,945,860"
AUTD,黄金T+D,2020-11-18 02:10:00,394.6000,394.6200,394.5500,394.6200,0.0200,0.0051,6,"2,367,540"
AUTD,黄金T+D,2020-11-18 02:15:00,394.6200,394.6200,394.6200,394.6200,0.0000,0.0000,4,"1,578,480"
AUTD,黄金T+D,2020-11-18 02:20:00,394.6200,394.7300,394.5700,394.7300,0.1100,0.0279,14,"5,524,480"
AUTD,黄金T+D,2020-11-18 02:25:00,394.7200,394.7500,394.6400,394.6400,-0.0900,-0.0228,12,"4,736,060"
AUTD,黄金T+D,2020-11-18 02:30:00,394.7100,394.8400,394.3600,394.6400,0.0000,0.0000,170,"67,081,400"
AUTD,黄金T+D,2020-11-18 09:05:00,394.3000,394.3000,393.5000,393.8100,-0.8300,-0.2103,"1,188","467,793,472"
AUTD,黄金T+D,2020-11-18 09:10:00,393.7500,393.8800,393.6000,393.6800,-0.1300,-0.0330,446,"175,602,760"
AUTD,黄金T+D,2020-11-18 09:15:00,393.7000,393.7000,392.5900,392.6600,-1.0200,-0.2591,"1,158","455,333,776"
AUTD,黄金T+D,2020-11-18 09:20:00,392.6600,392.9700,392.5000,392.8900,0.2300,0.0586,536,"210,522,920"
AUTD,黄金T+D,2020-11-18 09:25:00,392.8200,392.9500,392.6600,392.9000,0.0100,0.0025,404,"158,681,020"
AUTD,黄金T+D,2020-11-18 09:30:00,392.9200,393.1500,392.7000,393.0300,0.1300,0.0331,494,"194,118,300"
AUTD,黄金T+D,2020-11-18 09:35:00,393.0300,393.1100,392.9500,393.0000,-0.0300,-0.0076,144,"56,594,740"
AUTD,黄金T+D,2020-11-18 09:40:00,393.0000,393.5000,393.0000,393.1800,0.1800,0.0458,496,"195,041,400"
AUTD,黄金T+D,2020-11-18 09:45:00,393.1500,393.3700,393.1500,393.2500,0.0700,0.0178,570,"224,126,400"
AUTD,黄金T+D,2020-11-18 09:50:00,393.2500,393.3000,393.2000,393.2200,-0.0300,-0.0076,414,"162,803,380"
AUTD,黄金T+D,2020-11-18 09:55:00,393.2200,393.2900,393.1400,393.1400,-0.0800,-0.0203,202,"79,435,500"
AUTD,黄金T+D,2020-11-18 10:00:00,393.1400,393.1700,393.0000,393.0700,-0.0700,-0.0178,418,"164,300,580"
AUTD,黄金T+D,2020-11-18 10:05:00,393.0500,393.2400,392.9900,393.1700,0.1000,0.0254,312,"122,643,300"
AUTD,黄金T+D,2020-11-18 10:10:00,393.1200,393.2000,393.1200,393.1500,-0.0200,-0.0051,124,"48,753,420"
AUTD,黄金T+D,2020-11-18 10:15:00,393.1500,393.1700,393.0700,393.0700,-0.0800,-0.0203,102,"40,098,340"
AUTD,黄金T+D,2020-11-18 10:20:00,393.1000,393.2000,393.0800,393.1800,0.1100,0.0280,106,"41,677,360"
AUTD,黄金T+D,2020-11-18 10:25:00,393.1800,393.2400,393.1700,393.1700,-0.0100,-0.0025,114,"44,825,160"
AUTD,黄金T+D,2020-11-18 10:30:00,393.1700,393.1900,393.1500,393.1900,0.0200,0.0051,92,"36,171,960"
AUTD,黄金T+D,2020-11-18 10:35:00,393.2000,393.2000,393.0000,393.1100,-0.0800,-0.0204,284,"111,638,160"
AUTD,黄金T+D,2020-11-18 10:40:00,393.1100,393.1100,393.0000,393.0100,-0.1000,-0.0254,146,"57,380,940"
AUTD,黄金T+D,2020-11-18 10:45:00,393.0300,393.0900,392.7700,392.7700,-0.2400,-0.0611,262,"102,952,980"
AUTD,黄金T+D,2020-11-18 10:50:00,392.7600,392.9300,392.6600,392.9000,0.1300,0.0331,266,"104,466,980"
AUTD,黄金T+D,2020-11-18 10:55:00,392.9000,392.9600,392.7500,392.9200,0.0200,0.0051,252,"98,998,000"
AUTD,黄金T+D,2020-11-18 11:00:00,392.9200,392.9500,392.8100,392.9000,-0.0200,-0.0051,252,"99,012,880"
AUTD,黄金T+D,2020-11-18 11:05:00,392.8500,392.9000,392.7500,392.8000,-0.1000,-0.0255,392,"153,981,480"
AUTD,黄金T+D,2020-11-18 11:10:00,392.7600,392.8000,392.7000,392.7600,-0.0400,-0.0102,378,"148,474,920"
AUTD,黄金T+D,2020-11-18 11:15:00,392.7800,392.7800,392.5800,392.6100,-0.1500,-0.0382,620,"243,448,380"
AUTD,黄金T+D,2020-11-18 11:20:00,392.5700,392.6500,392.2500,392.2500,-0.3600,-0.0917,490,"192,317,820"
AUTD,黄金T+D,2020-11-18 11:25:00,392.3000,392.5200,392.2500,392.4200,0.1700,0.0433,294,"115,362,500"
AUTD,黄金T+D,2020-11-18 11:30:00,392.4200,392.5000,392.3400,392.4900,0.0700,0.0178,304,"119,294,820"
AUTD,黄金T+D,2020-11-18 11:35:00,392.5000,392.5000,392.3900,392.4000,-0.0900,-0.0229,338,"132,635,280"
AUTD,黄金T+D,2020-11-18 11:40:00,392.4000,392.4000,392.3700,392.4000,0.0000,0.0000,288,"113,010,900"
AUTD,黄金T+D,2020-11-18 11:45:00,392.4000,392.4600,392.3700,392.4000,0.0000,0.0000,220,"86,328,000"
AUTD,黄金T+D,2020-11-18 11:50:00,392.4000,392.4000,392.3900,392.4000,0.0000,0.0000,108,"42,379,000"
AUTD,黄金T+D,2020-11-18 11:55:00,392.4200,392.8500,392.4100,392.8500,0.4500,0.1147,72,"28,263,260"
AUTD,黄金T+D,2020-11-18 12:00:00,392.8500,392.8500,392.5300,392.6600,-0.1900,-0.0484,56,"21,994,400"
AUTD,黄金T+D,2020-11-18 12:05:00,392.6600,392.8500,392.6600,392.8000,0.1400,0.0357,24,"9,426,840"
AUTD,黄金T+D,2020-11-18 12:10:00,392.8000,392.8000,392.7100,392.7800,-0.0200,-0.0051,20,"7,855,180"
AUTD,黄金T+D,2020-11-18 12:15:00,392.7000,392.9000,392.7000,392.7800,0.0000,0.0000,44,"17,283,180"
AUTD,黄金T+D,2020-11-18 12:20:00,392.7800,392.9000,392.7700,392.8600,0.0800,0.0204,12,"4,713,740"
AUTD,黄金T+D,2020-11-18 12:25:00,392.7900,392.8800,392.7900,392.8800,0.0200,0.0051,46,"18,071,960"
AUTD,黄金T+D,2020-11-18 12:30:00,392.8600,392.8800,392.8000,392.8000,-0.0800,-0.0204,44,"17,285,760"
AUTD,黄金T+D,2020-11-18 12:35:00,392.8000,392.8300,392.7000,392.7000,-0.1000,-0.0255,150,"58,918,040"
AUTD,黄金T+D,2020-11-18 12:40:00,392.7000,392.7700,392.6100,392.6100,-0.0900,-0.0229,114,"44,767,820"
AUTD,黄金T+D,2020-11-18 12:45:00,392.6100,392.7400,392.6000,392.6000,-0.0100,-0.0025,36,"14,134,480"
AUTD,黄金T+D,2020-11-18 12:50:00,392.6500,392.7700,392.6000,392.6000,0.0000,0.0000,60,"23,559,620"
AUTD,黄金T+D,2020-11-18 12:55:00,392.6900,392.6900,392.5500,392.5500,-0.0500,-0.0127,50,"19,628,660"
AUTD,黄金T+D,2020-11-18 13:00:00,392.5500,392.6000,392.5000,392.5600,0.0100,0.0025,76,"29,834,660"
AUTD,黄金T+D,2020-11-18 13:05:00,392.5500,392.7500,392.4000,392.4000,-0.1600,-0.0408,176,"69,083,640"
AUTD,黄金T+D,2020-11-18 13:10:00,392.4000,392.4400,392.3900,392.4000,0.0000,0.0000,86,"33,746,220"
AUTD,黄金T+D,2020-11-18 13:15:00,392.4400,392.6400,392.3600,392.5000,0.1000,0.0255,140,"54,938,420"
AUTD,黄金T+D,2020-11-18 13:20:00,392.4000,392.5200,392.3700,392.4300,-0.0700,-0.0178,90,"35,320,160"
AUTD,黄金T+D,2020-11-18 13:25:00,392.4000,392.6300,392.3500,392.6000,0.1700,0.0433,254,"99,679,580"
AUTD,黄金T+D,2020-11-18 13:30:00,392.6000,392.7000,392.6000,392.7000,0.1000,0.0255,54,"21,205,380"
AUTD,黄金T+D,2020-11-18 13:35:00,392.7500,392.9700,392.1500,392.2000,-0.5000,-0.1273,742,"291,284,304"
AUTD,黄金T+D,2020-11-18 13:40:00,392.2000,392.4500,392.2000,392.3800,0.1800,0.0459,240,"94,152,100"
AUTD,黄金T+D,2020-11-18 13:45:00,392.4000,392.5600,392.3500,392.3500,-0.0300,-0.0076,232,"91,046,260"
AUTD,黄金T+D,2020-11-18 13:50:00,392.3500,392.4200,392.2200,392.4200,0.0700,0.0178,194,"76,118,100"
AUTD,黄金T+D,2020-11-18 13:55:00,392.4200,392.4200,392.2500,392.4000,-0.0200,-0.0051,232,"91,017,760"
AUTD,黄金T+D,2020-11-18 14:00:00,392.3800,392.4400,392.2700,392.3500,-0.0500,-0.0127,314,"123,189,840"
AUTD,黄金T+D,2020-11-18 14:05:00,392.3500,392.3500,392.0000,392.0100,-0.3400,-0.0867,764,"299,565,120"
AUTD,黄金T+D,2020-11-18 14:10:00,392.1000,392.1500,391.8000,392.1400,0.1300,0.0332,474,"185,813,760"
AUTD,黄金T+D,2020-11-18 14:15:00,392.1200,392.2400,391.9600,392.2000,0.0600,0.0153,"1,098","430,610,192"
AUTD,黄金T+D,2020-11-18 14:20:00,392.2000,392.4000,392.1100,392.4000,0.2000,0.0510,"1,116","437,846,096"
AUTD,黄金T+D,2020-11-18 14:25:00,392.4000,392.5400,392.4000,392.5000,0.1000,0.0255,750,"294,326,064"
AUTD,黄金T+D,2020-11-18 14:30:00,392.5000,392.5400,392.3600,392.4400,-0.0600,-0.0153,384,"150,697,660"
AUTD,黄金T+D,2020-11-18 14:35:00,392.4400,392.5000,392.3500,392.4600,0.0200,0.0051,392,"153,827,240"
AUTD,黄金T+D,2020-11-18 14:40:00,392.4500,392.9700,392.4500,392.5800,0.1200,0.0306,302,"118,551,940"
AUTD,黄金T+D,2020-11-18 14:45:00,392.5900,392.7000,392.5500,392.6500,0.0700,0.0178,320,"125,631,140"
AUTD,黄金T+D,2020-11-18 14:50:00,392.7000,392.8100,392.7000,392.7700,0.1200,0.0306,308,"120,980,560"
AUTD,黄金T+D,2020-11-18 14:55:00,392.7300,392.8500,392.5900,392.6100,-0.1600,-0.0407,360,"141,398,560"
AUTD,黄金T+D,2020-11-18 15:00:00,392.6500,392.8000,392.5000,392.8000,0.1900,0.0484,610,"239,491,320"
AUTD,黄金T+D,2020-11-18 15:05:00,392.5800,392.7800,392.5800,392.7000,-0.1000,-0.0255,294,"115,461,080"
AUTD,黄金T+D,2020-11-18 15:10:00,392.7400,392.7500,392.6500,392.6700,-0.0300,-0.0076,186,"73,042,780"
AUTD,黄金T+D,2020-11-18 15:15:00,392.7200,392.7500,392.7000,392.7200,0.0500,0.0127,180,"70,692,780"
AUTD,黄金T+D,2020-11-18 15:20:00,392.7200,392.7900,392.7200,392.7500,0.0300,0.0076,202,"79,339,420"
AUTD,黄金T+D,2020-11-18 15:25:00,392.7900,392.7900,392.7000,392.7400,-0.0100,-0.0025,352,"138,236,120"
AUTD,黄金T+D,2020-11-18 15:30:00,392.7500,392.8500,392.6500,392.8000,0.0600,0.0153,546,"214,447,880"
AUTD,黄金T+D,2020-11-18 20:05:00,391.1000,391.7500,390.0500,390.8300,-1.9700,-0.5015,"1,584","619,206,160"
AUTD,黄金T+D,2020-11-18 20:10:00,390.8500,391.2600,390.6200,391.1300,0.3000,0.0768,602,"235,348,080"
AUTD,黄金T+D,2020-11-18 20:15:00,391.1000,391.3100,390.8000,391.3100,0.1800,0.0460,614,"240,110,140"
AUTD,黄金T+D,2020-11-18 20:20:00,391.2900,391.6600,391.1900,391.6300,0.3200,0.0818,340,"133,093,020"
AUTD,黄金T+D,2020-11-18 20:25:00,391.6600,391.7300,391.4000,391.5500,-0.0800,-0.0204,354,"138,622,820"
AUTD,黄金T+D,2020-11-18 20:30:00,391.6700,391.9800,391.4900,391.8000,0.2500,0.0638,202,"79,138,300"
AUTD,黄金T+D,2020-11-18 20:35:00,391.8000,391.9300,391.5800,391.5800,-0.2200,-0.0562,228,"89,306,940"
AUTD,黄金T+D,2020-11-18 20:40:00,391.6400,392.0000,391.5000,391.6000,0.0200,0.0051,206,"80,695,740"
AUTD,黄金T+D,2020-11-18 20:45:00,391.6200,391.7200,391.6200,391.6600,0.0600,0.0153,94,"36,818,380"
AUTD,黄金T+D,2020-11-18 20:50:00,391.6500,391.6900,391.5000,391.5500,-0.1100,-0.0281,64,"25,062,760"
AUTD,黄金T+D,2020-11-18 20:55:00,391.5500,391.6500,391.5000,391.5100,-0.0400,-0.0102,38,"14,878,860"
AUTD,黄金T+D,2020-11-18 21:00:00,391.6000,391.7100,391.5600,391.5600,0.0500,0.0128,150,"58,743,600"
AUTD,黄金T+D,2020-11-18 21:05:00,391.5600,391.8000,391.1500,391.7100,0.1500,0.0383,960,"375,742,144"
AUTD,黄金T+D,2020-11-18 21:10:00,391.8200,392.0400,391.8000,391.8100,0.1000,0.0255,250,"97,983,280"
AUTD,黄金T+D,2020-11-18 21:15:00,391.8100,392.2900,391.8100,392.2900,0.4800,0.1225,204,"79,997,620"
AUTD,黄金T+D,2020-11-18 21:20:00,392.3000,392.3800,392.1000,392.3000,0.0100,0.0025,194,"76,096,540"
AUTD,黄金T+D,2020-11-18 21:25:00,392.3000,392.5200,392.2600,392.3800,0.0800,0.0204,202,"79,258,300"
AUTD,黄金T+D,2020-11-18 21:30:00,392.4000,392.8000,392.4000,392.5900,0.2100,0.0535,226,"88,736,080"
AUTD,黄金T+D,2020-11-18 21:35:00,392.5900,393.0000,392.4700,392.9500,0.3600,0.0917,344,"135,110,140"
