DATE,TIME,Open,Highest,Lowest,Close,Volumn
2020/6/29,9:55,397.38,397.4,397.22,397.28,876
2020/6/29,10:00,397.29,397.41,397.2,397.35,980
2020/6/29,10:05,397.37,397.38,397.27,397.3,526
2020/6/29,10:10,397.3,397.4,397.3,397.33,532
2020/6/29,10:15,397.33,397.4,397.3,397.32,566
2020/6/29,10:20,397.34,397.42,397.33,397.4,692
2020/6/29,10:25,397.4,397.42,397.3,397.34,750
2020/6/29,10:30,397.34,397.37,397.25,397.25,724
2020/6/29,10:35,397.29,397.47,397.1,397.47,1170
2020/6/29,10:40,397.47,397.62,397.45,397.62,702
2020/6/29,10:45,397.68,397.75,397.55,397.65,536
2020/6/29,10:50,397.69,397.9,397.56,397.8,686
2020/6/29,10:55,397.81,397.89,397.73,397.85,348
2020/6/29,11:00,397.81,397.85,397.67,397.7,926
2020/6/29,11:05,397.7,397.85,397.67,397.83,626
2020/6/29,11:10,397.84,397.85,397.73,397.85,788
2020/6/29,11:15,397.86,397.95,397.85,397.92,634
2020/6/29,11:20,397.93,397.98,397.9,397.97,450
2020/6/29,11:25,397.97,397.97,397.7,397.7,314
2020/6/29,11:30,397.7,397.85,397.7,397.8,208
2020/6/29,11:35,397.8,397.85,397.75,397.84,714
2020/6/29,11:40,397.84,397.84,397.7,397.7,64
2020/6/29,11:45,397.7,397.8,397.69,397.8,60
2020/6/29,11:50,397.8,397.83,397.79,397.8,38
2020/6/29,11:55,397.75,397.75,397.68,397.7,62
2020/6/29,12:00,397.72,397.72,397.68,397.68,14
2020/6/29,12:05,397.72,397.8,397.72,397.8,94
2020/6/29,12:10,397.85,397.85,397.7,397.7,214
2020/6/29,12:15,397.7,397.84,397.7,397.84,12
2020/6/29,12:20,397.75,397.85,397.75,397.84,40
2020/6/29,12:25,397.85,397.85,397.8,397.8,26
2020/6/29,12:30,397.8,397.8,397.76,397.76,22
2020/6/29,12:35,397.76,397.86,397.7,397.85,200
2020/6/29,12:40,397.85,397.85,397.75,397.81,86
2020/6/29,12:45,397.81,397.88,397.77,397.85,62
2020/6/29,12:50,397.85,397.9,397.77,397.9,158
2020/6/29,12:55,397.92,397.92,397.84,397.84,28
2020/6/29,13:00,397.84,397.93,397.84,397.93,34
2020/6/29,13:05,397.94,397.94,397.94,397.94,32
2020/6/29,13:10,397.88,397.88,397.83,397.83,56
2020/6/29,13:15,397.93,397.94,397.85,397.93,42
2020/6/29,13:20,397.88,397.88,397.85,397.85,38
2020/6/29,13:25,397.86,397.92,397.85,397.85,48
2020/6/29,13:30,397.83,397.9,397.76,397.8,36
2020/6/29,13:35,397.85,398,397.85,397.95,2178
2020/6/29,13:40,397.95,397.95,397.68,397.84,406
2020/6/29,13:45,397.8,397.8,397.7,397.7,140
2020/6/29,13:50,397.77,397.8,397.7,397.7,224
2020/6/29,13:55,397.7,397.8,397.63,397.78,434
2020/6/29,14:00,397.7,397.95,397.68,397.81,898
2020/6/29,14:05,397.85,397.89,397.66,397.66,420
2020/6/29,14:10,397.69,397.84,397.65,397.84,258
2020/6/29,14:15,397.84,397.84,397.68,397.7,278
2020/6/29,14:20,397.7,397.74,397.5,397.56,526
2020/6/29,14:25,397.59,397.59,397.35,397.35,740
2020/6/29,14:30,397.35,397.48,397.25,397.35,516
2020/6/29,14:35,397.33,397.42,397.23,397.41,512
2020/6/29,14:40,397.41,397.55,397.4,397.48,390
2020/6/29,14:45,397.48,397.55,397.45,397.55,438
2020/6/29,14:50,397.5,397.5,397.45,397.5,62
2020/6/29,14:55,397.5,397.5,397.41,397.41,188
2020/6/29,15:00,397.46,397.47,397.33,397.39,446
2020/6/29,15:05,397.39,397.43,397.3,397.35,1146
2020/6/29,15:10,397.35,397.4,397.3,397.35,514
2020/6/29,15:15,397.35,397.35,397.2,397.2,710
2020/6/29,15:20,397.24,397.35,397.2,397.28,526
2020/6/29,15:25,397.28,397.3,397.2,397.3,638
2020/6/29,15:30,397.3,397.42,397.2,397.25,628
